redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.661,0.232726,10.5583,0,0.179327,4.22274,22.5005,27.7255,57.3959,80.9238,90.6135,56.5129
0.474,0.74723,9.87328,1,3.91689,11.4404,21.3,27.7512,31.5208,38.0281,33.2049,33.3456
0.612,0.0132371,9.62879,1,0.539225,2.26836,5.64226,6.45253,12.1466,11824.31961056215,18.6828,14.2805
1.152,1.22861,10.5033,1,1.11684,2.09786,7.70798,8.91008,14.3777,20.1518,27.7752,23.3404
0.361,-0.260839,9.48163,0,0.298087,2.88747,6.35705,6.98929,9.63979,11.8888,5.87584,4.82709
0.799,0.842099,10.2008,0,0.284874,1.63421,6.53991,8.11233,15.4525,21.7832,28.9471,20.4803
1.173,1.03491,10.1198,1,0.946202,1.65498,4.33523,5.1462,7.49308,9.9441,17.0912,16.9585
0.909,-0.703102,10.4804,0,0.0649415,0.934041,4.99591,6.22132,11.8557,16.3233,19.9491,14.0085
0.661,0.198578,10.4874,0,0.215078,2.98582,15.0691,18.351,38.9114,53.1924,58.6447,36.1533
0.127,-1.01177,8.22288,1,1.29935,4.26944,6.0985,6.11652,6.81584,6.8105,3.50247,2.1581
1.377,0.443563,10.6835,0,0.106692,0.67452,2.4852,4.26635,8.41167,10.733,15.7924,14.4734
1.152,1.11857,10.2532,1,0.606634,1.215,3.96857,4.28452,7.33639,9.73775,13.9834,11.2197
0.799,1.02367,10.2301,1,0.641645,2.3155,8.44323,9.16909,17.6863,18663.572862398043,38.7094,28.5402
0.645,0.0649658,10.2395,0,0.292746,2.81294,10.2872,12.161,22.4093,20338.235880018747,26.8682,18.6905
1.239,0.899583,9.91682,1,0.735074,0.909852,2.22473,2.54305,3.13465,3.63673,3.87884,3.62753
0.46,-0.840344,10.2662,0,0.3218,6.62269,17.7907,20.1625,31.4521,39.9542,26.3893,20.9073
0.612,0.729181,10.0545,1,1.75222,6.06029,13.7055,15.2173,25.7918,33.8891,31.832,22.8402
0.817,0.639939,10.649,0,0.285942,1.92039,10.462,12.9032,25.7903,34.5651,22.3147,15.6933
0.645,-1.09151,9.9677,0,0.416601,2.71267,8.89271,10.4668,21.6882,32.061,45.787,32.6824
0.729,0.910754,10.0209,1,1.57592,4.21008,10.164,10.6301,15.7879,19.2569,20.7823,14.1256
0.474,-0.886342,10.0065,0,0.404528,5.44414,14.0809,16.1591,24.4682,20995.05634356135,23.0217,17.6264
0.612,-0.60552,10.8667,0,0.254781,8.49756,35.502,40.3531,76.4999,99.1783,106.759,71.6499
0.661,0.281849,10.3189,0,1.19381,6.28381,19.2668,22.3433,38.3738,50.423,60.0938,40.4389
0.232,-0.521966,8.46182,1,1.19942,5.00088,7.96626,8.7454,10.7981,11.045,8.98427,7.21327
0.431,0.229133,10.5248,0,1.2148,26.2385,80.7246,92.4138,173.877,158717.8621580198,163.571,130.751
0.335,0.28124,9.84215,0,1.35506,12.1534,31.4515,36.1017,68.1294,61789.77694067463,63.5207,56.6533
0.817,-0.265335,10.5831,0,0.0967373,1.27052,7.32058,9.2376,19.9941,29.4732,35.8565,25.2192
0.781,0.839175,9.68374,1,1.29706,2.28194,5.64047,5.61051,8.11599,6577.596850750131,9.66448,8.43316
0.335,0.897157,10.1228,1,7.91003,35.0298,67.4341,75.3473,106.997,128.999,76.6019,72.3426
1.047,2.00646,10.5568,1,6.2555,9.56933,20.9337,25.0822,26.1987,32.4008,44.1908,33.712
0.232,-0.31563,8.71058,1,1.82647,6.16218,8.80937,8.1429,9.21078,10.3923,6.1823,5.3929
0.46,-1.62618,9.71431,0,0.359175,3.35178,7.9151,9.27385,12.9069,15.7525,9.01118,7.00959
0.504,-1.76845,11.1219,0,0.971069,36.186,128.77,135.557,271.169,345.043,419.589,313.426
0.628,-1.76369,10.1788,0,0.0638745,1.69815,7.23768,8.58293,16.366,21.6252,19.9825,14.8361
0.781,0.445426,10.8044,0,0.164923,3.03605,18.8046,23.6012,49.1908,50176.85268703152,94.1402,60.3113
0.928,1.09457,10.7529,0,0.177294,1.54904,9.99799,11.5587,25.7622,37.572,48.0533,35.4998
0.948,0.956388,10.7669,0,0.271733,1.77429,10.3103,12.0032,24.8448,34.7579,41.8552,28.2853
0.799,1.05087,10.7266,0,0.824061,5.41039,23.6664,24.9205,34.1662,33.013,28.5842,21.3652
1.109,0.48062,9.83174,1,0.472874,0.740567,2.12226,2.33377,3.12644,3.57485,4.15279,3.50484
0.928,1.01604,10.7917,0,0.508302,2.68047,14.9732,16.3177,35.2802,50.5229,67.8959,47.5604
0.853,1.18676,10.0165,1,0.775202,1.96419,6.16057,6.76419,12.7534,12529.229344758112,21.5228,15.6919
1.047,0.924813,10.0262,1,0.775723,1.2597,3.7334,4.3183,5.45533,6.65849,8.10915,5.90851
0.22,-0.169322,8.68387,1,2.48398,10.0282,16.2099,17.823,20.9524,22.7417,12.0191,10.1038
0.967,1.54034,10.4731,1,1.43793,3.73264,12.802,14.1979,23.4656,34.1764,48.1079,36.0381
0.817,1.15644,10.4009,0,0.832974,3.02622,12.6099,14.917,29.726,43.5279,62.2779,44.2504
0.645,0.457643,10.3206,1,3.3705,10.529,26.2153,31.4711,48.9996,62.6714,65.4571,44.2784
0.928,0.876698,9.72202,1,1.09811,1.55098,3.63204,4.30749,4.57279,5.52804,7.4047,5.48413
0.208,-1.8488,6.8341,1,0.176188,0.566387,1.78053,2.07475,5.90389,9.15701,24.1484,23.0098
0.948,0.0200831,10.808,0,0.0311609,1.08673,8.06898,9.82248,20.9422,29.7178,42.3099,27.7318
0.729,0.662488,9.6791,1,1.27371,2.43436,5.01791,4.76059,5.36311,5.85777,5.70052,4.36766
0.645,-1.68933,9.22344,1,0.157867,0.628875,1.38191,1.54492,0.900555,2.04573,2.02476,1.87607
0.504,0.345995,9.51583,1,2.26128,8.16983,13.8993,15.6544,17.6616,20.4899,19.5565,17.3358
0.549,0.0926518,8.85716,1,0.373721,0.831527,1.17761,2.0898,1.07225,1006.743945279215,1.25567,0.774074
0.03,-1.46656,7.65955,1,22.1417,52.1214,70.5429,75.1778,76.8919,61.7809,59.1187,44.8105
0.817,0.860157,10.9953,0,0.199025,3.50211,22.8905,28.4808,58.2015,80.0323,110.12,72.0337
0.389,-1.08594,9.34298,0,0.0896754,1.77217,3.8767,4.18219,6.14713,7.2864,4.5583,3.51811
0.853,-0.229497,10.8346,0,0.05907,1.7807,11.0353,13.312,25.3747,35.4027,42.0087,29.2261
0.348,0.0110711,9.7108,0,0.450317,4.90829,13.7734,16.2567,27.7904,26253.28668250919,27.6983,18.695
0.321,-0.537069,8.80438,1,0.632054,2.08696,3.15586,3.17612,3.18187,3.76631,0.755907,0.968242
0.872,0.641481,9.88432,1,0.425721,0.894076,3.29838,3.54389,5.38693,6.34887,5.69704,4.94918
0.361,0.484645,9.6027,1,2.11581,9.36599,19.4727,23.806,33.6052,29309.21175706345,53.3182,53.4919
1.195,1.23859,10.4893,1,0.590252,1.27864,5.16005,5.35085,11.7969,17.9626,28.5925,25.3858
0.375,-0.060179,9.00596,0,0.614039,4.50179,11.5194,13.8507,26.5188,38.9045,38.9351,37.7498
0.799,1.41117,10.4109,1,1.37703,5.04255,17.5099,19.4235,34.3394,48.5504,65.3691,45.9151
0.711,0.164516,10.3826,0,0.118536,1.59516,7.51582,9.10042,16.9086,15308.32380848379,22.4074,14.1809
0.335,-0.252425,8.83318,1,1.8279,5.32565,7.8943,7.4675,8.45634,9.97047,8.63473,9.33982
0.909,0.0108095,10.2902,0,0.109872,0.89438,4.7853,5.53578,10.2816,13.7981,17.7963,12.4698
0.22,0.0150351,8.57158,1,4.06008,9.68733,12.2177,12.4724,13.1378,13.9097,9.45633,7.2065
0.711,0.137252,10.2958,0,0.0968999,1.3708,6.27461,7.47667,12.7758,17.1546,16.8433,10.4782
0.596,0.732231,9.86433,1,1.76449,5.0169,9.30718,10.1282,12.8263,15.1349,12.0342,8.71994
0.116,-0.998464,8.50681,0,2.051,8.90692,15.0811,16.4179,19.3185,18.6012,11.8353,9.34777
0.746,0.692681,10.9928,0,0.231447,4.70577,28.4312,36.2386,75.5108,104.149,147.283,94.895
0.909,1.10356,10.1373,0,0.425631,1.46612,7.44247,9.33476,12.7802,11674.622364818622,27.0521,20.7746
1.068,-0.0778015,9.71585,1,0.226801,0.411277,1.30138,1.46704,3.52585,5.71759,12.2802,13.7588
1.088,1.01077,10.7236,0,0.316048,1.0868,6.25518,7.67008,17.3293,26.2555,38.8082,29.2157
0.348,0.276326,9.36486,0,2.31469,11.9965,25.8594,26.8098,49.6733,69.7859,64.376,70.5537
0.01,-4.40631,4.17784,1,0.31636,0.679839,0.989512,1.95296,2.54855,2.69629,7.57578,7.30693
0.361,0.724771,9.76841,0,3.32707,19.3741,42.2892,45.4359,70.3092,88.9576,58.4148,57.4636
0.987,-0.666014,10.4851,0,0.126305,0.78261,4.77623,5.30591,10.6808,14.6834,19.7765,13.7833
0.948,0.910457,9.94225,1,1.3195,2.24038,6.4399,6.98692,9.2975,7867.5316007185365,17.9914,10.1921
0.03,-3.10192,5.94735,1,0.388834,0.492949,0.647431,0.650493,1.26035,693.4705518233924,0.682838,0.264884
0.729,-0.491834,10.7663,0,0.253331,3.71959,16.8773,19.7941,33.7082,43.78,45.7462,28.6382
1.284,0.887322,10.2147,1,0.722044,1.29117,2.96176,3.87629,5.14628,5.63222,6.76519,6.07503
0.967,0.816563,10.0602,1,0.309648,0.897836,3.61245,4.07896,7.08344,10.2302,12.9236,9.57902
0.232,-0.506211,10.2123,0,2.75937,33.3381,77.9824,90.0335,137.034,159.114,84.3987,64.4637
0.909,0.766007,11.0331,0,0.383756,2.98001,19.2537,22.4663,44.1257,43821.80621170094,84.5389,59.898
0.375,0.0510209,9.66607,0,0.478137,4.21569,9.21851,10.0387,14.0373,17.3728,9.22812,7.46364
0.094,-1.04795,7.90265,1,3.32393,8.28229,11.7064,12.6689,12.591,11.1756,8.074,5.78676
0.127,-0.985514,8.25902,1,4.46625,14.5818,20.0525,21.4409,21.914,20.9565,24.6616,18.3687
0.678,0.522811,10.8089,0,0.259404,4.75424,25.3347,30.6374,60.0015,81.0362,94.1664,60.7251
0.504,-1.29298,9.93314,0,0.0646674,1.64184,5.56654,6.16817,11.0697,13.1098,10.2717,7.31373
0.375,0.278362,9.16078,1,1.43316,5.79251,11.6112,13.3096,17.7617,14653.477684498803,13.6263,12.5071
0.612,0.627731,9.93158,1,1.99753,5.40474,9.84123,10.5474,13.1625,15.0983,12.4779,9.00686
0.474,-1.03079,9.45334,0,0.123445,1.15549,2.89211,3.21817,5.44202,6.12103,4.97014,4.14814
0.729,0.849223,9.77976,1,1.81023,3.47811,6.85057,7.57448,9.6987,7989.165019893093,13.3521,7.8855
0.361,-0.109741,8.84324,1,1.18005,3.12355,4.34486,4.19174,5.21182,5.75968,4.13041,2.97999
2.503,1.93629,10.7125,1,0.158487,0.465532,0.804772,0.76521,4.24911,5.70911,11.5165,17.3374
1.068,1.24296,11.0852,0,0.580555,2.73561,16.1372,21.4721,47.3192,73.3785,120.477,100.221
0.729,0.664451,10.227,0,0.663346,3.60796,12.0973,14.152,23.2402,30.6499,39.2109,27.2682
0.909,0.135958,10.7324,0,0.0293351,1.68796,8.83995,10.4293,18.984,24.7831,29.3083,20.0571
0.948,1.36513,10.3018,1,1.61942,3.34623,10.302,11.2155,16.9338,22.5741,30.4489,22.9805
0.03,-3.52607,5.23907,1,0.533604,0.85574,2.13723,3.47934,4.34028,4.76813,13.4178,12.1077
0.909,-0.211944,11.2793,0,0.134469,3.05972,23.0061,27.9954,61.2539,88.0793,126.276,87.5632
0.519,0.543818,9.78942,1,1.65747,6.50621,13.9958,16.9848,25.6238,32.6511,34.2759,27.7467
0.853,1.49477,10.2914,1,1.46679,4.22271,12.8509,14.1746,25.3527,35.9274,52.0812,37.6386
0.348,0.128877,9.06968,1,1.44801,6.01669,10.8866,11.8335,15.2504,13170.184579712733,11.8388,11.167
1.787,1.48006,11.2591,0,0.263456,0.598727,2.34624,2.94319,19.0779,30.6197,68.3823,79.7
0.361,0.495286,9.63336,0,2.45207,13.9119,28.2588,30.7659,44.1988,53.1889,35.0337,32.4942
0.729,0.654447,9.9749,0,0.597488,2.65768,8.66441,10.0737,19.9858,29.8718,48.0267,36.4228
0.817,1.11285,9.80154,1,1.27373,2.45176,6.21614,6.63057,8.95931,10.5049,12.1332,9.27686
0.361,0.119323,9.00597,1,1.21268,4.71591,8.03014,8.31267,9.55846,11.0118,5.51102,6.91833
0.361,7.76665,10.4205,0,0.638106,14.584,45.3289,54.3421,102.321,130.081,85.5299,69.8367
1.027,1.14761,10.1021,1,0.604667,1.38898,4.27446,4.87085,8.22749,11.9816,17.1723,13.5152
0.361,0.296063,9.30445,0,1.56634,7.79235,15.9296,17.1941,25.2925,31.0423,19.6837,18.3719
0.196,0.0964346,8.89091,1,5.75088,17.6093,26.8391,28.722,32.6479,34.5663,20.8728,15.8572
0.853,0.737951,10.2625,0,0.136976,0.847235,4.38993,5.01623,10.4499,14.9949,18.6015,12.6606
1.109,1.4076,10.724,0,0.397164,1.28998,6.46313,7.4797,16.6406,23.9459,32.2241,22.7995
0.817,1.25294,10.265,1,0.862122,3.02093,9.83912,10.8285,18.461,17590.9423855961,31.3545,21.9158
0.348,0.139381,8.83886,0,1.20616,6.41375,13.7768,14.925,22.2286,27.5998,15.2537,14.6773
0.928,0.901316,10.0293,1,0.16232,0.979234,3.75849,4.26143,7.80017,10.5156,12.6057,9.0699
0.661,0.518015,10.4362,0,0.910283,6.25808,22.5568,26.7569,50.3116,73.594,114.914,92.739
0.245,-0.205729,10.2326,0,3.10676,38.6389,93.6731,109.246,182.705,223.348,134.62,113.045
0.375,0.00898511,9.04163,0,0.625378,5.39765,14.2015,16.1291,31.6964,43.3261,33.8156,28.9343
0.928,0.912364,10.5375,0,0.244853,1.26075,6.81332,8.16401,16.0927,23.0195,30.7878,24.3533
0.504,-0.212419,9.39383,1,0.636071,2.43449,4.0466,4.61677,5.44901,6.15,4.19391,3.28657
0.987,1.14864,10.3543,0,0.560585,1.71978,7.34336,8.15641,19.4642,32.0428,56.8832,46.5042
0.519,0.736561,10.6071,0,1.4062,15.2111,49.7533,59.0369,109.39,141.106,163.102,122.745
1.173,0.603414,10.5128,0,0.386685,0.857944,4.09845,5.22545,9.76842,9185.544279681324,18.3578,15.5999
0.661,0.393241,10.5998,0,0.377369,3.82532,18.5543,21.9865,44.7985,61.0737,69.8775,46.1313
0.245,-0.025675,9.12096,0,3.1601,23.3422,54.1421,62.8249,109.01,136.089,88.4389,85.1035
0.232,-0.136197,8.96901,0,2.72811,16.1358,33.7451,39.2338,60.3351,74.5537,59.4659,50.4973
0.127,-0.407698,8.54825,1,5.44104,20.5838,31.6695,34.9977,40.0819,39.3922,22.8671,17.5148
0.967,0.414937,11.284,0,0.165897,3.23169,25.108,31.9302,66.7804,97.6629,175.96,132.98
1.195,0.457537,10.622,0,0.399392,0.986805,5.36343,6.36462,13.4318,19.4976,30.3283,28.4066
0.348,-0.241501,8.91307,1,1.08279,3.52105,5.08461,5.05379,5.69689,6.11384,3.72579,3.07993
0.46,-2.24372,10.0649,0,0.230417,3.96017,10.0124,11.3993,17.2665,21.2632,12.2986,9.3586
0.375,-0.302714,8.85561,1,0.445779,1.54157,2.33676,2.33215,3.1653,2.83475,1.69939,1.55415
0.335,-0.421151,9.83649,0,0.419647,6.83796,18.3627,21.7828,35.6933,46.5631,28.5088,23.3748
0.519,0.108477,10.3964,0,0.425047,6.05317,20.0082,22.7789,38.8713,48.8319,38.1221,27.674
0.628,0.177703,9.37752,1,0.797802,1.94466,3.68809,3.45373,4.55589,5.34344,4.4696,2.8616
1.173,-1.11916,10.8259,0,0.145524,0.941816,7.586,9.98986,20.389,29.5623,48.5656,44.3392
0.01,-4.6266,5.12893,1,0.431265,1.03456,2.30457,2.25498,3.36916,2662.403944657865,6.78027,5.78672
0.01,-3.7263,5.80574,1,5.21267,10.1577,17.433,19.7034,23.6853,26.9941,97.2278,84.5594
0.232,0.110282,9.10089,1,4.68885,17.2122,27.8907,30.4822,38.0932,44.4049,27.3412,25.0618
0.375,1.01417,10.4393,0,2.7151,29.7936,81.3812,92.0339,173.788,157492.36138975673,163.494,133.161
1.152,1.34913,10.2945,1,0.749493,1.65357,5.49854,6.3128,11.7202,17.1624,32.9167,30.3129
0.01,-4.49756,4.23919,0,0.753295,0.87451,1.23135,1.86577,3.17765,2.85945,14.2478,10.0099
0.01,-3.86969,5.52075,0,1.13366,2.32323,3.93028,4.17333,3.88753,4.02283,3.49488,3.43138
0.335,0.202474,9.64433,0,1.12001,7.61543,16.4207,18.083,25.7291,31.4997,16.091,13.1509
0.729,1.00321,10.0126,1,1.83224,4.69918,11.1886,11.923,16.9283,20.5864,24.3788,17.0423
0.817,0.986325,9.98377,1,0.648962,1.82275,5.75821,5.47614,10.3346,9041.346979848298,14.3986,9.64595
0.01,-3.87077,5.60555,0,0.669198,2.39093,2.95138,4.80515,3.43944,2.65332,2.28452,1.29392
0.549,0.217977,8.67243,1,0.505538,0.911972,1.02496,1.59768,0.988758,0.649374,0.832528,0.754452
0.948,0.487846,9.35764,1,0.425983,0.606027,1.57351,2.09801,1.36801,827.39635010792,1.37969,1.24024
0.375,0.0609652,9.1981,0,0.90795,4.77411,8.59144,9.39592,12.3441,14.4758,8.96041,7.04242
0.208,-0.0877625,9.46959,0,3.7712,20.8523,43.255,46.881,74.901,63689.514667863565,52.8118,46.0473
0.645,-1.71375,10.0646,0,0.119509,1.4713,6.21705,7.67456,15.6488,21.9365,22.1686,15.0209
1.088,1.01077,10.7236,0,0.316048,1.0868,6.25518,7.67008,17.3293,26.2555,38.8082,29.2157
0.474,-0.29224,10.7271,0,0.59704,15.1692,46.4871,53.5045,95.2919,83670.39508795382,96.8106,73.5953
0.928,-0.224357,10.5455,0,0.0226449,0.967963,5.80868,6.42838,13.7944,19.2008,21.3225,14.9563
0.445,-0.626996,9.62555,1,0.0790695,1.54257,5.472,6.84216,13.7531,18.2205,19.2569,17.9078
1.088,0.788885,10.2999,0,0.20114,0.645004,3.29952,3.95314,7.87717,10.1463,12.6903,9.49838
0.138,-1.64745,8.41498,0,0.792715,4.35751,6.8805,7.30761,8.02738,6.8102,5.39943,3.51377
0.504,-1.11512,9.39095,0,0.194953,1.41349,3.04474,3.29269,4.33087,5.17318,3.77838,2.6402
0.519,0.284941,10.3271,0,0.532097,6.90243,22.4338,26.3049,43.9836,54.6795,50.0948,34.6017
0.232,-0.145954,8.97574,1,4.02564,15.0681,25.4392,28.6728,40.8723,49.1041,50.1157,49.347
1.173,0.603414,10.5128,0,0.386685,0.857944,4.09845,5.22545,9.76842,9185.544279681324,18.3578,15.5999
0.22,0.045324,8.81366,1,4.4411,14.4362,21.7334,23.3,26.1771,28.5499,18.2927,14.6437
0.335,0.0528379,9.44286,0,0.726976,5.19813,13.6121,14.901,25.665,34.0514,22.0681,21.5162
0.335,0.870628,10.2997,0,7.99369,49.8013,120.922,130.84,231.854,301.022,222.409,216.952
0.232,-2.00259,10.0019,0,1.75876,20.7947,45.3848,51.6504,75.6178,61961.54448218722,43.9405,35.0706
0.909,1.40806,10.3417,1,1.1104,3.10207,9.88369,11.082,17.9335,18110.616762011454,33.5365,23.9171
0.967,1.15358,9.92106,1,0.664956,1.44084,4.4073,5.07973,10.8385,14.8828,26.8747,23.9108
0.694,0.656704,10.2396,0,0.268188,2.18059,8.87901,11.0468,19.9044,26.809,28.6394,17.9881
0.928,0.160656,10.6998,0,0.233029,1.55517,9.20899,10.6306,20.2716,29.7186,41.3809,30.9534
0.474,0.319333,9.97619,1,1.49038,7.68758,16.4953,19.8213,23.9982,29.0254,21.8839,19.6945
0.375,0.486515,9.55944,0,2.40406,20.3981,54.7412,62.8254,128.258,124427.10964858299,147.192,141.789
0.661,0.725164,10.2721,0,1.70724,6.95113,22.3981,25.8836,46.4391,62.1436,78.7847,52.6846
0.987,1.15299,10.3978,0,0.368093,1.30417,5.90364,6.70875,15.7556,25.9189,43.3966,33.378
0.02,-3.65148,5.5542,0,0.398143,0.612565,0.749093,0.697411,0.81028,1.02347,0.636033,0.448198
0.628,-1.27777,10.0253,0,0.153598,1.5755,6.103,7.08102,15.8177,21.3389,20.0799,14.5044
0.22,-1.15254,9.20859,0,0.692294,6.46829,13.5072,14.7125,21.4088,23.8925,14.0981,15.874
0.948,1.14306,10.0018,1,1.2632,1.95312,5.24344,5.75237,7.17802,7.69798,9.21399,6.38759
0.335,0.576592,9.46648,1,3.83673,15.2688,30.9359,30.7629,48.1415,61.6365,39.1755,42.8
0.474,-0.736455,9.66465,0,0.345008,2.76498,7.3557,8.61684,16.1587,21.389,18.0277,15.4278
1.109,0.852899,9.8438,1,0.593746,1.05745,3.06523,3.29887,5.14034,6.59673,7.70709,7.47519
0.967,1.00916,10.0907,1,0.756803,1.56394,5.25299,5.69838,8.69607,11.9596,15.296,11.2908
0.519,-1.46639,10.3082,0,0.375576,7.35817,21.9078,25.0689,40.3912,36023.37649549896,42.0665,30.3306
0.596,0.573352,9.90473,1,2.00299,5.51728,10.3228,10.7834,14.5482,16.849,14.0066,10.6704
1.261,0.950417,10.8693,0,0.359108,1.26553,6.10351,7.82781,16.8183,15199.382572179622,31.3332,28.0628
0.967,1.05612,10.1385,1,1.26505,2.46001,8.01594,8.68864,13.2891,16.859,27.2869,20.0064
0.361,-0.469965,7.75967,1,0.261769,0.596981,0.601025,0.343339,0.0994085,272.3770648836193,0.184716,0.388544
0.361,0.313709,10.4988,0,1.26927,22.8997,59.2071,68.0403,110.373,138.367,93.8483,75.8852
0.232,-0.336205,8.56776,1,1.66727,5.85816,9.18632,9.96414,11.2408,12.2245,6.87471,5.74505
0.711,0.776287,10.6954,0,0.340289,3.7316,18.3307,22.2084,43.0138,59.6647,67.5652,42.9497
0.361,-0.366099,8.95185,1,0.427874,1.65656,2.58511,2.59673,3.20558,2770.372113608636,1.65812,1.15194
0.928,1.54989,10.5836,1,0.79513,3.34196,15.2306,17.6474,37.9118,56.9517,86.2855,64.1511
0.711,0.634614,10.7591,0,0.160684,3.20904,17.256,21.2955,46.665,65.6995,77.2925,48.8084
0.799,0.976174,9.90561,1,1.53896,2.82787,7.08002,6.91765,9.23867,10.2551,12.4939,8.68837
0.596,-1.14711,10.5112,0,0.0987876,3.47647,12.8288,15.0957,27.8143,24532.085661030393,28.4258,19.7755
0.817,1.45873,10.2888,1,2.14584,5.21484,14.3438,14.7103,22.4679,29.9674,37.7359,25.9234
0.116,-0.887122,8.06823,1,4.02371,11.6078,15.8332,17.0787,18.1646,17.0133,13.1104,10.6022
0.335,0.20731,9.13956,1,2.33564,12.2507,24.8083,26.1447,38.6372,46.7876,38.3757,33.0529
0.232,-0.319084,8.70325,1,2.91647,14.1881,25.8894,28.8203,36.6516,42.2249,42.6857,37.0818
1.759,2.07222,10.3374,1,0.706039,1.59093,2.69005,3.38143,7.69156,9.01896,15.5528,20.3382
0.711,-0.189371,10.3115,0,0.0400077,1.07299,5.47531,6.43355,12.9229,16.9809,15.9931,10.6993
0.948,1.58497,10.2154,1,2.23945,4.03623,11.6107,13.8891,20.8965,33.5814,59.565,53.4804
1.047,1.08958,10.6564,0,0.566834,1.59164,8.86648,10.1275,19.9378,28.5753,40.5395,32.9441
0.89,1.51261,10.6599,0,1.07495,4.42731,19.5541,22.3393,48.1205,71.0806,116.067,80.4733
1.152,1.17787,10.3312,1,1.18721,2.01783,5.89939,6.36587,9.87508,9835.313530518157,20.2438,18.087
0.127,-1.09884,8.67129,0,1.51833,9.59208,19.1044,21.343,26.4209,18545.817610211663,31.3128,24.2497
0.817,0.865296,9.71343,1,0.277331,1.38717,4.11026,4.32171,7.12981,7.6586,6.01319,7.19503
0.361,0.257109,9.55159,0,1.08378,6.22291,15.0709,17.6012,27.4353,35.5463,24.7417,20.1279
0.361,0.0417962,9.18044,0,0.736603,6.78466,16.9654,18.9807,34.1531,31727.777715143035,31.9941,32.4703
0.987,1.28713,10.6966,0,0.410683,2.47725,16.2258,20.6448,46.1508,70.1043,126.529,94.9017
0.694,0.452686,10.1169,0,0.103695,1.23432,5.14341,5.29521,9.63616,13.458,14.3406,12.5493
0.504,0.0308452,9.22735,1,0.885359,2.62425,4.42847,4.63479,5.17007,6.11676,4.54406,3.35581
0.389,0.0626344,9.56192,0,1.0133,9.14264,23.7148,28.1219,46.2526,57.3975,71.4875,57.9688
0.321,0.0842129,9.07219,1,1.75816,7.55919,14.3779,15.0129,20.6774,25.6367,18.5108,17.2365
0.645,-0.22855,10.1402,0,0.1614,1.62819,6.51798,7.50805,14.0722,19.9188,18.8273,12.6603
0.781,0.902397,10.2287,1,0.223081,1.58952,7.06166,8.31803,21.6509,34.3783,45.4173,32.7825
0.321,0.378303,9.10046,1,3.15104,7.12069,9.88883,9.37799,10.2615,11.9387,5.3994,4.02654
0.612,0.888063,10.2631,0,2.3099,9.93139,27.1137,30.8236,50.4988,64.8589,72.7113,48.8538
0.612,0.316238,9.48658,1,1.70158,5.48183,12.404,13.5867,20.2964,25.3797,47.0479,30.6626
0.335,0.359707,9.23681,1,2.67231,9.03253,15.3742,15.3459,18.5757,21.3796,12.676,11.425
0.504,0.624523,10.5423,0,1.10329,11.8773,41.4673,49.0464,99.0985,132.052,125.458,90.1245
0.489,-0.0566008,8.21626,1,0.368879,0.509325,0.760467,0.987896,0.398111,0.381486,0.386376,0.363569
1.449,1.85294,10.2083,1,1.03654,1.9177,4.62697,5.71747,11.1882,13.0221,20.215,21.6483
0.348,-0.230388,9.06515,1,0.493517,2.24049,3.811,3.80912,4.68036,5.33716,2.44647,2.10133
0.474,0.368303,9.77519,1,2.49967,7.39819,12.3829,15.5876,17.2136,19.9234,15.2905,14.2929
1.173,1.32105,10.146,1,1.08568,1.71557,4.21092,4.40567,6.1521,8.74994,12.1424,10.4998
0.661,0.753734,10.4699,0,0.962779,9.31778,44.7529,55.2121,124.873,127839.89659817633,239.973,182.672
0.208,-0.38998,8.40824,1,1.86062,6.41384,10.2014,10.7961,12.2831,13.1276,7.11449,5.76733
1.152,-0.225777,11.0836,0,0.379135,2.00331,14.6165,18.77,28.8886,38.1608,51.8311,43.558
0.948,-0.100806,10.9458,0,0.0561106,1.23256,9.55117,11.1296,24.1245,23606.825529779075,46.1803,31.7864
1.195,0.789441,10.232,0,0.567667,1.17245,5.03819,6.24654,14.5645,23.487,41.7937,37.155
0.645,-1.93168,10.3864,0,0.166575,2.89847,11.4942,13.6677,23.1615,29.5357,28.8793,16.9192
1.574,1.5302,9.94745,1,1.21836,1.91472,3.06268,4.34255,7.28884,7.79834,15.7235,18.4795
0.361,0.347518,10.4814,0,1.28828,28.4486,86.4734,104.59,226.085,311.498,287.696,248.366
0.628,-1.80064,10.9954,0,0.29296,7.88521,38.6552,44.8261,88.1229,119.251,118.87,79.3248
0.948,1.08909,10.0856,1,2.18699,3.13456,8.08537,7.91733,8.98317,10.4403,13.6745,9.86197
0.335,0.419363,9.34595,1,3.02158,10.7576,17.2128,17.3078,20.226,23.1631,14.149,12.1259
0.361,0.283756,9.27659,1,0.94193,10.2414,29.642,34.3011,72.2207,103.356,73.2181,68.1345
1.027,-0.241565,10.6701,0,0.142083,1.08127,7.85623,9.75887,18.4355,26.2438,32.2621,28.3651
0.711,0.86944,10.1713,0,0.277046,1.87854,7.80531,9.55145,18.6628,25.6171,27.1759,17.6224
0.817,1.67607,10.6022,1,2.28298,7.7612,25.2202,28.81,52.4472,75.5096,105.949,73.3396
0.661,0.645505,10.482,0,0.805517,5.01135,20.346,24.6476,45.7938,42520.43439472377,66.8844,43.9714
